energy_eV,mu,od,mass_absorption,beta,delta,i0,theta_deg,phi_deg
308.800990,4.85196549e+4,1.34415227397166,48519.6549410109,0.00155022763736565,0.002036549226158,,55,0
308.900240,4.82803055e+4,1.33722773927574,48280.3055308957,0.00154208466924053,0.00202736616871137,,55,0
309.000370,4.80685837e+4,1.33110248842032,48068.5836978145,0.00153482470917203,0.00201751471354809,,55,0
309.100920,4.79116205e+4,1.32656144168003,47911.620536198,0.00152931524678383,0.00200780304363672,,55,0
309.199100,4.78235714e+4,1.32401412267643,47823.5713996625,0.00152602005075936,0.00200105323738996,,55,0
309.299710,4.75905157e+4,1.31727167047681,47590.5157464557,0.00151808942194352,0.00199447686796434,,55,0
309.399810,4.74258851e+4,1.31250879844151,47425.8851016306,0.00151234842267892,0.00198611455058029,,55,0
309.497380,4.72901736e+4,1.30858257711723,47290.1736351978,0.00150754535626469,0.00197814813472532,,55,0
309.600040,4.72082764e+4,1.30621323673397,47208.2764033984,0.00150443556582729,0.00197134055015244,,55,0
309.700200,4.70801391e+4,1.30250614078631,47080.1390963767,0.00149986685193944,0.00196662283368663,,55,0
309.800570,4.68685703e+4,1.29638531779705,46868.5703143235,0.00149264300147797,0.00196024952056958,,55,0
309.897090,4.67603259e+4,1.29325373645363,46760.3259079929,0.00148873187424427,0.00195269424862426,,55,0
309.999820,4.66904562e+4,1.29123236155261,46690.4562472248,0.00148601478926504,0.00194677696649346,,55,0
310.100980,4.65424036e+4,1.2869491030203,46542.4036418008,0.00148081950135933,0.00194086319553463,,55,0
310.200200,4.65134919e+4,1.28611266830275,46513.4919293122,0.00147942627226184,0.0019361448547148,,55,0
310.300660,4.63367441e+4,1.28099923886355,46336.74412261,0.00147332741756762,0.00193164445111385,,55,0
310.400630,4.62801638e+4,1.27936233234142,46280.1637706166,0.00147105445176185,0.00192695926379052,,55,0
310.500370,4.61049390e+4,1.27429296557037,46104.9390082907,0.00146501403526305,0.00192237487176651,,55,0
310.600340,4.60213433e+4,1.27187448667239,46021.3432833754,0.00146188705215735,0.001916400888761,,55,0
310.700350,4.59695859e+4,1.27037711193271,45969.5859052407,0.00145977292625147,0.00191260425294435,,55,0
310.801240,4.58175689e+4,1.26597916086715,45817.5689048957,0.0014544733038702,0.00190884367462163,,55,0
310.900150,4.57024745e+4,1.26264940551382,45702.474531823,0.00145035808179637,0.00190325235418857,,55,0
311.000430,4.56695760e+4,1.26169763028261,45669.5760267021,0.00144884673331342,0.00189898844233235,,55,0
311.100280,4.55367277e+4,1.25785424245457,45536.7277343789,0.00144416851538302,0.0018948103817017,,55,0
311.199370,4.55228636e+4,1.25745314257839,45522.8635510112,0.00144326911920424,0.00189138539553472,,55,0
311.300690,4.53541229e+4,1.25257136613715,45354.1229261409,0.00143745131695804,0.0018875545153612,,55,0
311.398130,4.53489864e+4,1.25242276262891,45348.9863843224,0.00143683877580869,0.00188360084277583,,55,0
311.498350,4.52404545e+4,1.24928286553684,45240.4545406952,0.0014329388739809,0.0018813450042376,,55,0
311.600280,4.51228404e+4,1.24588021238696,45122.8404250881,0.00142874606220557,0.00187761697119224,,55,0
311.699460,4.50446575e+4,1.24361832875567,45044.6574804321,0.00142581669165014,0.00187378000884538,,55,0
311.800570,4.49505012e+4,1.24089432709256,44950.5012345833,0.00142237493184445,0.00186973271480641,,55,0
311.900090,4.49115367e+4,1.23976705716592,44911.53668262,0.0014206885180779,0.001866266153863,,55,0
311.999820,4.48320771e+4,1.23746823865104,44832.0770684132,0.00141772165252475,0.00186367380406744,,55,0
312.101070,4.47329149e+4,1.23459941336544,44732.9149340624,0.00141412694359981,0.00186015614376648,,55,0
312.200780,4.46776747e+4,1.2330012776714,44677.6747118022,0.0014119295695683,0.00185632724181222,,55,0
312.300290,4.46369258e+4,1.23182238530513,44636.9258088293,0.0014101923185626,0.00185319646071797,,55,0
312.400090,4.46039228e+4,1.23086758616532,44603.922781055,0.00140869950026681,0.0018513405131355,,55,0
312.499210,4.44891196e+4,1.22754625455737,44489.1195782308,0.00140462807009312,0.00184881792282125,,55,0
312.599790,4.44451118e+4,1.22627308104088,44445.1118082466,0.00140278714278268,0.00184497319347274,,55,0
312.700350,4.44582070e+4,1.22665193358952,44458.2070035223,0.00140274920706043,0.00184364872775403,,55,0
312.800810,4.43210285e+4,1.22268326954813,44321.0284869916,0.00139797181774173,0.00184215205493094,,55,0
312.900940,4.42701484e+4,1.22121127404133,44270.148352554,0.00139592011389958,0.00183899741359747,,55,0
313.000000,4.42017121e+4,1.21923136988679,44201.7121453167,0.00139332108730755,0.00183563608253652,,55,0
313.102290,4.42434615e+4,1.22043920537822,44243.4614793996,0.00139418147919248,0.00183386157798864,,55,0
313.200710,4.41619114e+4,1.21807990869137,44161.9114121272,0.00139117440831936,0.00183371618540695,,55,0
313.300570,4.40502812e+4,1.21485037430873,44050.2812184205,0.00138721557389796,0.00183031532351791,,55,0
313.400360,4.41526724e+4,1.21781261677066,44152.6723561673,0.00138999730782921,0.00182940262600414,,55,0
313.500270,4.39960078e+4,1.21328020976922,43996.0078307031,0.00138462384690353,0.00182926243405907,,55,0
313.600770,4.40244716e+4,1.21410368487849,44024.4715889633,0.00138507562725018,0.00182827950144069,,55,0
313.695530,4.38928962e+4,1.21029712393731,43892.896233239,0.00138051892192528,0.0018277675025081,,55,0
313.799590,4.38684043e+4,1.20958855735476,43868.4043358036,0.00137929106054803,0.00182490084466418,,55,0
313.900210,4.39640836e+4,1.21235662168601,43964.0836260288,0.00138185627375305,0.00182741918199515,,55,0
314.001430,4.36935641e+4,1.20453031424748,43693.5640675238,0.00137291073564892,0.00182867198565799,,55,0
314.099150,4.36798828e+4,1.20413450621135,43679.8827987994,0.00137205385652816,0.001826548996504,,55,0
314.200990,4.35873728e+4,1.20145813110866,43587.3727847398,0.00136870419804496,0.00182644801783239,,55,0
314.297730,4.35247898e+4,1.19964756583562,43524.7898460863,0.00136631832802071,0.00182626049676564,,55,0
314.399810,4.34258704e+4,1.19678576033783,43425.8703536093,0.0013627704633763,0.0018266102247545,,55,0
314.500790,4.32695343e+4,1.19226285704913,43269.5343279126,0.00135742841546543,0.00182430717185875,,55,0
314.600430,4.33543433e+4,1.19471643488619,43354.3432621963,0.00135965822914345,0.0018249246123461,,55,0
314.699980,4.31190814e+4,1.1879101566158,43119.0814344149,0.00135185228908693,0.00182647406925973,,55,0
314.801150,4.30373895e+4,1.185546756053,43037.3895149702,0.00134885748474659,0.00182478298353718,,55,0
314.899720,4.29161582e+4,1.18203945406628,42916.158168969,0.00134463687889141,0.00182349364525024,,55,0
315.000700,4.28566512e+4,1.18031787810341,42856.6511826837,0.00134234196938074,0.00182154359480612,,55,0
315.100800,4.28835620e+4,1.18109642657065,42883.5620329522,0.00134275816444748,0.00182393173661816,,55,0
315.199920,4.25860682e+4,1.17248973472037,42586.0681639963,0.00133302379521303,0.00182412490426528,,55,0
315.301240,4.25940194e+4,1.17271976776729,42594.0193515496,0.00133284424380112,0.00182260684530163,,55,0
315.399930,4.24057965e+4,1.16727435636273,42405.7964506976,0.00132653919753506,0.00182273573809859,,55,0
315.501280,4.23459311e+4,1.16554241271323,42345.9311010296,0.00132424095913807,0.00182238715139615,,55,0
315.600980,4.21394541e+4,1.15956889727138,42139.454065372,0.00131736771928509,0.00182178943200857,,55,0
315.697810,4.20491913e+4,1.15695753620355,42049.191288358,0.00131414272149674,0.00181970119867129,,55,0
315.799620,4.19361687e+4,1.15368771903851,41936.1687035915,0.00131018795711041,0.00181882324237501,,55,0
315.899990,4.17819493e+4,1.14922604989892,41781.9492616238,0.00130495501506709,0.00181649441432749,,55,0
315.998720,4.17859808e+4,1.14934268637341,41785.980849679,0.00130467317482574,0.00181633222196039,,55,0
316.099370,4.15481657e+4,1.14246253833584,41548.165682796,0.00129683487166288,0.00181620751980403,,55,0
316.200260,4.14636517e+4,1.1400174922409,41463.6516517125,0.00129378401218013,0.00181425647180454,,55,0
316.299190,4.12830664e+4,1.13479304215746,41283.066370454,0.00128774633820584,0.00181257557809026,,55,0
316.396330,4.11590502e+4,1.13120517460595,41159.0502423333,0.00128348371597445,0.0018083418146604,,55,0
316.499450,4.12161233e+4,1.13285633669719,41216.1233439779,0.00128484469867183,0.00180828248566519,,55,0
316.599520,4.09429273e+4,1.1249525955992,40942.9272589585,0.00127592484238971,0.00180855603696544,,55,0
316.700590,4.08421861e+4,1.12203808769442,40842.1860859528,0.00127237920562876,0.00180564276469848,,55,0
316.800570,4.06607198e+4,1.11678815038138,40660.7198280452,0.00126632611730594,0.00180256446651834,,55,0
316.899870,4.05765679e+4,1.11435357996979,40576.5678932963,0.00126330933315184,0.00179741946772914,,55,0
317.000520,4.06679394e+4,1.11699701606811,40667.9393570255,0.0012657520756054,0.00179799221973235,,55,0
317.100340,4.03431688e+4,1.10760119207049,40343.1688085145,0.00125524862797189,0.00179776262589614,,55,0
317.200410,4.02852409e+4,1.10592529872679,40285.2408608841,0.00125305080592411,0.00179337253122497,,55,0
317.301270,4.01615943e+4,1.10234812285211,40161.5942950018,0.00124880776326213,0.0017909639422052,,55,0
317.400300,4.00354840e+4,1.0986996691319,40035.4839808634,0.00124449800755945,0.00178661950236118,,55,0
317.500400,4.00893094e+4,1.10025687406313,40089.3094143525,0.00124577827756631,0.00178573439290238,,55,0
317.600800,3.98004499e+4,1.09189997866239,39800.4498631481,0.00123641096751868,0.00178355851682125,,55,0
317.699340,3.98206750e+4,1.0924851049761,39820.6749965585,0.00123665557702835,0.00177943630466327,,55,0
317.800380,3.96699757e+4,1.08812527675822,39669.9757282352,0.0012315838298104,0.00177737107290333,,55,0
317.899900,3.95824641e+4,1.08559350928456,39582.4641367737,0.0012284822651675,0.00177355151351122,,55,0
318.000120,3.94972558e+4,1.08312837579678,39497.2557766363,0.00122545140506416,0.00176943961004658,,55,0
318.100070,3.94886924e+4,1.08288063128522,39488.6923849709,0.0012248007504597,0.00176659452464261,,55,0
318.199250,3.93850283e+4,1.07988156193643,39385.0283106252,0.00122120469662787,0.00176428807547819,,55,0
318.300050,3.93179024e+4,1.07793956463611,39317.9023695058,0.00121873725947863,0.00176072948256413,,55,0
318.400540,3.92678733e+4,1.07649219238503,39267.8733481021,0.00121680235487067,0.00175725771555694,,55,0
318.500460,3.92514260e+4,1.07601635876779,39251.4259620176,0.00121591112056661,0.0017549684221586,,55,0
318.597200,3.91552278e+4,1.07323328289029,39155.2277914778,0.00121256284278473,0.00175227521316143,,55,0
318.700260,3.91577139e+4,1.07330520871623,39157.7139374452,0.00121224769543024,0.00174979977410024,,55,0
318.800960,3.90299275e+4,1.06960826446172,39029.9275279024,0.00120791000897967,0.0017466451841999,,55,0
318.900910,3.90760892e+4,1.07094375209467,39076.0892111347,0.00120895960351642,0.00174365901004943,,55,0
318.999970,3.89927959e+4,1.06853402093228,38992.7958553235,0.00120600800191584,0.00174205539540995,,55,0
319.100650,3.89535177e+4,1.06739767927985,38953.5177354004,0.00120441304274299,0.00173910020382222,,55,0
319.200040,3.89225454e+4,1.06650163036423,38922.5454334614,0.00120308068031627,0.00173642468052568,,55,0
319.295010,3.89081848e+4,1.06608616692221,38908.1847674906,0.00120227908962223,0.0017342910050862,,55,0
319.400240,3.88808297e+4,1.06529476684342,38880.8296959456,0.00120103798066068,0.0017327329254305,,55,0
319.501220,3.87991628e+4,1.06293208985876,38799.1627872785,0.00119813647372899,0.00173027938738193,,55,0
319.601500,3.87868452e+4,1.06257573303016,38786.8451658843,0.00119738028493743,0.00172681822888024,,55,0
319.700590,3.88260636e+4,1.06371034673482,38826.063558577,0.00119821948864685,0.00172549518083425,,55,0
319.797880,3.87476648e+4,1.0614422208922,38747.664849301,0.00119543621888653,0.00172401310578942,,55,0
319.900180,3.87762585e+4,1.06226945428788,38776.2585142874,0.00119593581829609,0.00172245477679524,,55,0
320.000180,3.86863881e+4,1.05966944367696,38686.3880705184,0.00119279117410231,0.00172078838952865,,55,0
320.102660,3.87127632e+4,1.06043249461264,38712.7632421889,0.00119322225267665,0.00171860406230258,,55,0
320.200960,3.86818824e+4,1.05953909161704,38681.8823975715,0.00119190440864144,0.00171779701169665,,55,0
320.302310,3.86422504e+4,1.05839251187407,38642.250393808,0.00119030647237838,0.00171624189885805,,55,0
320.400360,3.86278169e+4,1.05797494249571,38627.8169352751,0.00118949774955774,0.0017146525597923,,55,0
320.500520,3.86148740e+4,1.05760049621389,38614.8740444371,0.00118872758179835,0.00171373580378532,,55,0
320.600010,3.85581895e+4,1.05596057658284,38558.1895430856,0.00118661424575344,0.00171216986663089,,55,0
320.699680,3.85777162e+4,1.05652549670731,38577.7162411949,0.00118684619911396,0.00171097021372946,,55,0
320.799900,3.85155115e+4,1.05472587150358,38515.5114505692,0.00118456228358159,0.00170968100111647,,55,0
320.899020,3.85599093e+4,1.05601033067895,38559.9093140273,0.00118556144831574,0.00170921111097082,,55,0
321.000270,3.84544504e+4,1.05295933649966,38454.4504364066,0.00118194608641831,0.00170863173460581,,55,0
321.100590,3.84549021e+4,1.05297240410467,38454.9021235869,0.00118159069520519,0.0017065336173095,,55,0
321.199620,3.84585623e+4,1.05307829490397,38458.5622829278,0.00118133882529765,0.00170594380728276,,55,0
321.299900,3.84283623e+4,1.05220459051295,38428.3623287375,0.00118004275289656,0.00170565810446816,,55,0
321.399720,3.84051374e+4,1.05153267802248,38405.1373951779,0.00117896329595712,0.00170541543720684,,55,0
321.499330,3.83472094e+4,1.04985678467878,38347.2094475475,0.00117682029348688,0.00170465527571885,,55,0
321.599760,3.83463748e+4,1.04983263660869,38346.374759502,0.00117642718565218,0.00170415286174823,,55,0
321.699920,3.82904380e+4,1.04821434872378,38290.4379684166,0.00117434536099147,0.00170433782258177,,55,0
321.799960,3.82140177e+4,1.04600346115106,38214.0177236492,0.00117163724914407,0.00170317474498889,,55,0
321.900510,3.81973102e+4,1.04552010016135,38197.3101508171,0.00117075918013118,0.00170166979553169,,55,0
322.000550,3.81789761e+4,1.04498968499391,38178.9761308408,0.00116983367680352,0.00170091240986815,,55,0
322.100460,3.81726992e+4,1.04480808848293,38172.6991722159,0.00116927854333823,0.00170114830790807,,55,0
322.200010,3.80966619e+4,1.04260828137529,38096.6619283138,0.00116658887354835,0.00170134890130991,,55,0
322.299800,3.80217099e+4,1.04043986891869,38021.7098535298,0.00116393321815824,0.0016995291168174,,55,0
322.399540,3.80712965e+4,1.04187444355659,38071.296520133,0.00116509062873945,0.0016992698429074,,55,0
322.498500,3.79743439e+4,1.03906954153882,37974.3439200137,0.00116176699927091,0.00169989873432143,,55,0
322.599580,3.79260343e+4,1.03767191258418,37926.0342962565,0.00115992548727465,0.00169894534227446,,55,0
322.701080,3.78781144e+4,1.03628555848873,37878.1143926779,0.00115809553706162,0.00169801195727239,,55,0
322.799740,3.78664265e+4,1.03594742070944,37866.4265202697,0.00115738433968225,0.00169785478029141,,55,0
322.900510,3.77975043e+4,1.03395345537993,37797.5042826946,0.00115491720068185,0.00169817448418105,,55,0
322.999940,3.77172081e+4,1.03163043479659,37717.2081139664,0.00115210895431367,0.00169741232189042,,55,0
323.100740,3.76637720e+4,1.03008449392489,37663.7720273608,0.00115011777459566,0.00169595139220585,,55,0
323.199890,3.76469465e+4,1.02959772023833,37646.9464932485,0.00114925131154666,0.00169517938215528,,55,0
323.299900,3.76023997e+4,1.02830895199321,37602.3996850095,0.00114753633742402,0.00169521579533541,,55,0
323.399810,3.75278373e+4,1.02615181439582,37527.8373304042,0.00114490705777867,0.00169462952361698,,55,0
323.500000,3.74862717e+4,1.02494929234379,37486.271657555,0.00114328477136181,0.0016936079786213,,55,0
323.600340,3.74561628e+4,1.02407822307312,37456.1627873911,0.00114201227021838,0.00169359233921444,,55,0
323.700560,3.73501455e+4,1.02101107258218,37350.1454601658,0.0011384273015153,0.00169257695251766,,55,0
323.799650,3.73599489e+4,1.02129469360932,37359.9489384534,0.00113837763429941,0.0016919101977262,,55,0
323.900270,3.72476080e+4,1.01804459664821,37247.6079907044,0.00113460197054632,0.00169123082339916,,55,0
323.997560,3.72506720e+4,1.01813324036882,37250.6719976263,0.00113435457712355,0.00169011758378198,,55,0
324.100590,3.71967730e+4,1.0165739079019,37196.7730249848,0.00113235316575667,0.00169077462587471,,55,0
324.200350,3.70595546e+4,1.01260408829545,37059.5545658688,0.00112782877612378,0.00168885902533534,,55,0
324.300630,3.71366064e+4,1.01483324891584,37136.6064260982,0.00112982421425447,0.00168841560266513,,55,0
324.400510,3.69737224e+4,1.01012090855315,36973.7224294684,0.00112452238185877,0.00168869308702986,,55,0
324.497960,3.69557688e+4,1.00960149825308,36955.768797291,0.00112363879695228,0.00168724470425957,,55,0
324.599820,3.68472549e+4,1.00646211954534,36847.254871833,0.00111998787051812,0.00168554957306719,,55,0
324.699800,3.68711805e+4,1.0071543030231,36871.1804804647,0.00112037001429434,0.00168389083286803,,55,0
324.800050,3.68441020e+4,1.00637090550242,36844.1020206557,0.00111920165666106,0.00168469946335134,,55,0
324.900090,3.67169980e+4,1.00269370305119,36716.9979947208,0.00111499723320007,0.00168370250374068,,55,0
324.999420,3.67358729e+4,1.00323976694562,36735.8729194279,0.00111522946103483,0.0016827907523002,,55,0
325.100310,3.66296376e+4,1.00016630944532,36629.6375878114,0.00111165926968469,0.00168259209006793,,55,0
325.200320,3.65913827e+4,0.999059569698127,36591.3826700048,0.00111015676993947,0.00168148140702066,,55,0
325.300350,3.65214439e+4,0.997036196857499,36521.4439496266,0.00110769415722808,0.00168099892702352,,55,0
325.400240,3.64079704e+4,0.99375333368679,36407.9704242702,0.00110391353024902,0.00167798247312082,,55,0
325.499970,3.65380380e+4,0.99751627474645,36538.0380407209,0.0011075178290386,0.00167809764508409,,55,0
325.600620,3.63292339e+4,0.991475434139601,36329.2338828471,0.00110084828928698,0.00167871774822603,,55,0
325.701290,3.63304068e+4,0.99150936671394,36330.406776335,0.00110054356153699,0.00167670680866454,,55,0
325.799990,3.62384448e+4,0.988848845532043,36238.4447596147,0.00109742522821972,0.00167579761089406,,55,0
325.900390,3.61953172e+4,0.98760113764582,36195.3172196892,0.00109578149641666,0.00167344787859465,,55,0
326.000490,3.62386183e+4,0.988853867380251,36238.6183418782,0.00109675553249277,0.0016738265913413,,55,0
326.100250,3.60703604e+4,0.983986054916928,36070.3603876889,0.00109132927488918,0.00167358374598006,,55,0
326.203430,3.60423808e+4,0.983176586984268,36042.3807932905,0.00109013781045136,0.00167081113530373,,55,0
326.300350,3.60295316e+4,0.982804851420513,36029.5315995453,0.00108942548887037,0.00166983628233064,,55,0
326.399440,3.59723066e+4,0.981149293862137,35972.3065667582,0.00108736496666703,0.00166861062275093,,55,0
326.500490,3.60093796e+4,0.982221841842822,36009.3796319922,0.00108814872523058,0.00166930072122595,,55,0
326.600370,3.58155121e+4,0.976613128574298,35815.5121345678,0.00108195936113202,0.00166839550882544,,55,0
326.699980,3.58695866e+4,0.978177536887793,35869.5865559487,0.00108326252349897,0.00166672669303062,,55,0
326.799930,3.57489618e+4,0.974687784370613,35748.9618146319,0.0010792894570552,0.00166640101363548,,55,0
326.900050,3.57210401e+4,0.973879990387356,35721.040080988,0.00107811618094886,0.00166469200250996,,55,0
327.000120,3.56618414e+4,0.972167334954845,35661.8414365298,0.00107600009136289,0.00166350100632344,,55,0
327.100400,3.56222539e+4,0.971022040373031,35622.2538548939,0.00107447613673171,0.00166182716422419,,55,0
327.200350,3.56237694e+4,0.971065887047702,35623.7694333665,0.00107419361666614,0.00166154979237645,,55,0
327.300690,3.55098106e+4,0.96776898430136,35509.8106242627,0.0010704290602178,0.00166060530301115,,55,0
327.399720,3.55010576e+4,0.967515753555625,35501.0575986406,0.00106984150628879,0.0016586474122054,,55,0
327.499970,3.54818445e+4,0.966959905156948,35481.8444684912,0.00106893520070782,0.00165837578139387,,55,0
327.600680,3.53883295e+4,0.964254457333024,35388.3295437793,0.00106579020323805,0.00165689393832167,,55,0
327.699680,3.54385236e+4,0.965706603039818,35438.5235616571,0.00106697945812968,0.00165671332534703,,55,0
327.800080,3.52769211e+4,0.961031337956472,35276.9210874157,0.00106178863852535,0.00165585204356303,,55,0
327.900700,3.53266724e+4,0.962470675250419,35326.6723771978,0.00106295980526886,0.00165436486639663,,55,0
328.000640,3.52270716e+4,0.959589160348378,35227.0716209985,0.00105963990935802,0.00165418787634365,,55,0
328.100370,3.51882187e+4,0.958465119524139,35188.2186842971,0.0010581494675599,0.00165209387293792,,55,0
328.200620,3.52288985e+4,0.959642013950801,35228.8985276598,0.00105904916735665,0.00165245846273205,,55,0
328.299800,3.50928056e+4,0.955704755360141,35092.8055535425,0.0010546392431965,0.00165270771978514,,55,0
328.400090,3.50619602e+4,0.954812378333528,35061.9601719682,0.00105339045834774,0.0016516106155946,,55,0
328.500980,3.49572688e+4,0.951783588283091,34957.2687892588,0.00104992258972955,0.00165031098902122,,55,0
328.599950,3.49393663e+4,0.951265657538298,34939.3662985225,0.0010490688371561,0.0016485496540145,,55,0
328.696900,3.49060180e+4,0.950300868700437,34906.0179726973,0.00104775840973416,0.00164820901070147,,55,0
328.801970,3.48151441e+4,0.94767182856698,34815.1441114567,0.00104469674569095,0.00164730517426963,,55,0
328.900210,3.47597968e+4,0.946070593366631,34759.7967534768,0.00104272439263075,0.00164554625261092,,55,0
329.000340,3.47236495e+4,0.945024828576386,34723.6494603147,0.00104132302694104,0.00164390388543355,,55,0
329.100370,3.47103504e+4,0.944640079405986,34710.3504458652,0.00104060781578872,0.00164353346037496,,55,0
329.200100,3.45991887e+4,0.94142409861366,34599.1887376223,0.00103696097612822,0.00164248045401516,,55,0
329.300200,3.45709001e+4,0.940605688551289,34570.9000548064,0.00103579818971163,0.00164023366734734,,55,0
329.399960,3.45596725e+4,0.940280866769498,34559.6724553678,0.00103514819984125,0.0016394660493777,,55,0
329.500240,3.44863961e+4,0.938160934047533,34486.3961026931,0.00103263902200145,0.00163856713811262,,55,0
329.599580,3.44797212e+4,0.937967825084531,34479.7212113954,0.00103212798019493,0.00163850330836591,,55,0
329.699620,3.43084687e+4,0.933013377639876,34308.4686831895,0.0010266900266315,0.0016367440379913,,55,0
329.800350,3.43495200e+4,0.934201017741734,34349.5199552666,0.00102760454256217,0.00163465590489366,,55,0
329.898280,3.42374239e+4,0.930958005366477,34237.4238891624,0.00102394701462153,0.00163373181346599,,55,0
330.000150,3.42017615e+4,0.929926269352192,34201.7615064525,0.00102256469106268,0.00163105011737309,,55,0
330.100950,3.42053216e+4,0.930029265838974,34205.3216226824,0.00102235884744693,0.00163035274913689,,55,0
330.200380,3.40779104e+4,0.926343175256397,34077.9103748059,0.001018243961431,0.00162890770757402,,55,0
